,SigC800,SigBr730,EpsC800,EpsBr730,density,density_err
1790,0.69665,0.65056,0.36526,1.03305,751.757,1.8
1791,0.36120,0.44544,0.91988,2.61090,1416.84,1.7
1792,0.36288,0.64905,0.63009,1.95558,952.393,0.42
1793,0.69834,0.44607,0.07354,2.37779,1194.11,1.2
1794,0.58429,0.48172,0.77330,1.24201,1251.33,1.4
1795,0.17443,0.27019,0.46183,2.66361,1376.61,1.3
1796,0.26625,0.60788,0.21498,2.85041,1107.62,0.79
1797,0.45639,0.26515,0.51889,1.30326,1383.58,0.81
1798,0.64220,0.71558,0.32802,2.06593,639.08,7.29401
1799,0.37765,0.36424,0.87683,1.51939,1388.47,10.9034
1800,0.43377,0.51574,0.30469,1.38203,1348.17,0.92
1801,0.62391,0.30633,0.98079,2.96037,1088.95,11.5133
1802,0.51222,0.61430,0.17228,1.65857,1092.25,0.78
1803,0.24767,0.41348,0.60346,2.23654,1390.22,1.1
1804,0.19305,0.74610,0.83898,2.30019,557.127,0.25
1805,0.52850,0.40118,0.41554,1.84691,1363.75,1.2
1806,0.71666,0.56964,0.73764,2.52167,781.674,1.2
1807,0.30680,0.23336,0.06911,1.06876,1366.89,1.3
1808,0.33188,0.55944,0.93957,2.03497,1279.71,1.5
1809,0.74702,0.21026,0.26913,1.61288,611.034,1.6
1810,0.55783,0.72729,0.57771,2.75646,675.538,0.29
1811,0.21828,0.38669,0.15235,1.33474,1367.94,0.8
1812,0.24104,0.63740,0.40292,1.14806,961.341,0.87
1813,0.50149,0.42368,0.83602,2.69509,1407.6,0.84
1814,0.61245,0.53022,0.01089,1.92461,1329.46,0.74
1815,0.42758,0.32515,0.68890,2.47127,1398.56,1.4
1816,0.40867,0.69142,0.13183,2.61572,775.214,1.8
1817,0.66911,0.35294,0.67873,1.03726,901.706,11.1799
1818,0.48228,0.59230,0.47434,2.33122,1193.19,0.62
1819,0.29742,0.24528,0.77633,1.75337,1374.35,0.88
1820,0.16187,0.49301,0.54457,1.68963,1368.22,1.2
1821,0.57700,0.29435,0.23501,2.14303,1313.15,1.3
1822,0.69031,0.66892,0.91816,1.47606,716.028,1.7
1823,0.35077,0.46165,0.36352,2.92885,1418.5,0.95
1824,0.33853,0.49085,0.18148,2.46063,1395.14,0.58
1825,0.68278,0.27932,0.61354,1.88278,844.125,12.129
1826,0.57167,0.65818,0.29455,2.73729,898.131,0.47
1827,0.15185,0.45520,0.97169,1.15883,1363.45,1.2
1828,0.28883,0.70644,0.71719,1.34765,658.25,1.9
1829,0.46901,0.35511,0.04779,2.80044,1387.83,1.1
1830,0.65776,0.59875,0.86037,1.56902,927.227,8.30357
1831,0.40200,0.25602,0.43588,2.02242,1384.79,1.9
1832,0.42120,0.62236,0.75187,2.87707,1051.84,0.36
1833,0.60138,0.42153,0.44126,1.45535,1241.99,0.65
1834,0.48792,0.52379,0.65056,2.16338,1365.79,9.93317
1835,0.23216,0.31439,0.09505,1.74129,1371.21,0.54
1836,0.20856,0.56158,0.33821,1.80303,1262.1,10.715
1837,0.55279,0.22530,0.88616,2.34969,1314.99,1.3
1838,0.73919,0.73805,0.20577,1.01867,491.074,3.7
1839,0.31937,0.39313,0.50862,2.56569,1393.68,0.76
1840,0.31698,0.71816,0.49958,1.53798,621.614,1.6
1841,0.72216,0.37756,0.80052,2.11595,648.267,1.5
1842,0.53591,0.55031,0.10757,1.25360,1277.23,0.86
1843,0.20515,0.20113,0.65360,2.83194,1369.5,0.84
1844,0.25417,0.53936,0.91183,2.64326,1338.51,1.4
1845,0.52341,0.33427,0.35823,1.19035,1355.7,1.5
1846,0.63731,0.64653,0.54993,2.42957,925.392,7.10407
1847,0.44248,0.43281,0.24124,1.97629,1389.96,0.86
1848,0.38665,0.58424,0.57230,1.11262,1201.25,1.9
1849,0.65589,0.23722,0.14590,2.53422,1163.36,2.2
1850,0.46729,0.68336,0.94592,1.83399,772.857,1.4
1851,0.27247,0.34489,0.27461,2.25620,1380.19,0.99
1852,0.18682,0.67697,0.03519,2.19435,778.838,1.9
1853,0.59199,0.46971,0.71425,1.64781,1247.6,1.8
1854,0.70354,0.50106,0.37767,2.97101,940.348,0.67
1855,0.37278,0.30241,0.81164,1.42387,1384.25,1.4
1856,0.36711,0.60011,0.41890,2.55671,1161.79,0.58
1857,0.71135,0.25519,0.85105,1.10379,672.931,2.1
1858,0.59820,0.69864,0.05713,2.28053,699.138,0.95
1859,0.17837,0.36237,0.73419,1.82725,1373.97,1.2
1860,0.28110,0.66166,0.98485,1.63892,842.476,1.7
1861,0.46127,0.45226,0.31536,2.21689,1399.7,0.94
1862,0.64797,0.48523,0.59271,1.41706,1054.51,11.7998
1863,0.39221,0.28441,0.16832,2.99540,1383.92,0.77
1864,0.44859,0.73669,0.52991,2.10901,585.112,0.86
1865,0.62876,0.39395,0.21940,1.56247,1224.36,11.9808
1866,0.51794,0.56939,0.87252,2.82319,1272.43,6.8
1867,0.26218,0.21804,0.31691,1.27604,1366.02,1.6
1868,0.19725,0.52031,0.08525,1.21478,1331.99,0.87
1869,0.54149,0.31733,0.63310,2.63638,1351.01,0.49
1870,0.73052,0.62798,0.45874,1.99867,730.73,1.9
1871,0.31070,0.41645,0.76168,2.42088,1398.32,0.88
1872,0.32794,0.63927,0.23192,1.44860,943.599,1.7
1873,0.73312,0.44061,0.53295,2.90139,695.355,2.1
1874,0.54482,0.54018,0.37523,1.73248,1295.01,1.1
1875,0.21406,0.33292,0.92117,2.18588,1378.63,1.4
1876,0.22647,0.54522,0.67441,2.37408,1317.27,1.8
1877,0.49571,0.20675,0.12072,1.79623,1366,1.4
1878,0.60756,0.72110,0.78735,2.58825,681.231,0.62
1879,0.41273,0.37409,0.47875,1.00979,1375.62,0.92
1880,0.39415,0.50833,0.82527,1.90520,1380.5,0.5
1881,0.66339,0.29460,0.39896,2.45186,1003.84,1.1
1882,0.47742,0.67615,0.69295,1.18335,804.516,10.606
1883,0.28260,0.47107,0.02155,2.73038,1408.98,1.1
1884,0.15797,0.68845,0.25715,2.79174,778.922,0.36
1885,0.56315,0.33926,0.93612,1.37001,1296.19,1.6
1886,0.67733,0.58131,0.15572,2.01556,1058.28,1.7
1887,0.34657,0.24070,0.58978,1.59347,1376.77,1.2
1888,0.35163,0.70777,0.89766,1.06176,661.563,3.2
1889,0.68708,0.37150,0.34119,2.60878,944.725,1.2
1890,0.57568,0.60924,0.50574,1.77582,1110.78,9.5
1891,0.16581,0.26432,0.19418,2.32248,1375.23,1.5
1892,0.29365,0.47609,0.45250,2.13616,1389.76,10.8147
1893,0.48379,0.27528,0.75631,1.71407,1389.29,0.72
1894,0.67224,0.65252,0.09052,2.92016,896.322,0.79
1895,0.40769,0.44313,0.63942,1.49844,1388.34,1.4
1896,0.42598,0.57744,0.05164,1.60406,1210.26,0.64
1897,0.61612,0.22609,0.72783,2.05746,1131.55,1.7
1898,0.50237,0.74474,0.42534,1.32800,545.561,1.3
1899,0.23783,0.40201,0.85644,2.78079,1397.48,10.38
1900,0.22161,0.61993,0.61711,2.71764,1068.03,1.4
1901,0.55705,0.40839,0.19358,1.13918,1336.84,1.5
1902,0.74317,0.51226,0.95951,2.49566,632.858,2.2
1903,0.33331,0.30927,0.29107,1.91781,1376.91,0.53
1904,0.30302,0.53104,0.70207,2.95160,1367.98,9.44504
1905,0.71816,0.32379,0.03171,1.40445,1191.67,1.4
1906,0.53160,0.63013,0.81522,2.22963,1038.85,0.68
1907,0.19205,0.43149,0.38977,1.68309,1377.56,0.37
1908,0.24848,0.73023,0.13536,1.86926,593.113,0.83
1909,0.50893,0.38322,0.56837,2.29147,1382.42,0.49
1910,0.62253,0.55435,0.27845,1.09321,1157.05,1.1
1911,0.43766,0.21588,0.95656,2.51481,1401.85,0.97
1912,0.38099,0.66810,0.35370,2.40211,864.936,0.31
1913,0.64144,0.46301,0.90069,1.94883,1105.59,0.52
1914,0.45255,0.50028,0.25248,2.68611,1404.73,0.8
1915,0.26769,0.28654,0.55437,1.23319,1369.26,1.1
1916,0.17288,0.58936,0.79763,1.29645,1165.5,2.2
1917,0.58802,0.24875,0.48799,2.87479,1256.72,1.9
1918,0.69928,0.69651,0.66510,1.51051,645.668,1.1
1919,0.35973,0.34732,0.11055,2.08848,1380.05,0.74
1920,0.35631,0.52639,0.78403,1.66682,1344.95,1.2
1921,0.70114,0.31252,0.48207,2.24467,788.866,2.4
1922,0.58974,0.62493,0.67103,1.39014,999.543,1.6
1923,0.17050,0.41970,0.12410,2.96860,1407,0.71
1924,0.27021,0.73967,0.37088,2.52980,578.02,0.67
1925,0.45097,0.39063,0.92550,1.07701,1391.54,0.88
1926,0.63943,0.56324,0.22765,2.30841,1156.43,1.4
1927,0.38425,0.22277,0.53723,1.85501,1380.71,1.2
1928,0.44005,0.65571,0.16006,1.24940,877.174,0.5
1929,0.62081,0.45693,0.58544,2.67112,1199.04,0.96
1930,0.50706,0.48841,0.26142,1.96308,1376.24,0.7
1931,0.25188,0.28102,0.93184,2.38517,1377.61,0.87
1932,0.18880,0.59698,0.69627,2.07343,1162.8,1.4
1933,0.53362,0.25865,0.01823,1.52677,1365.76,1.4
1934,0.71972,0.70465,0.82865,2.85779,677.598,15
1935,0.30049,0.35777,0.39558,1.31077,1367.49,0.77
1936,0.33583,0.68479,0.59610,2.33948,754.255,1.4
1937,0.74159,0.34219,0.16494,1.76150,769.751,2.2
1938,0.55505,0.58570,0.98816,2.62383,1226.58,5.5
1939,0.22487,0.23449,0.31203,1.04549,1368.74,0.97
1940,0.23441,0.50400,0.06140,1.48419,1352.86,0.93
1941,0.50424,0.30088,0.72990,2.93710,1386.19,0.81
1942,0.61784,0.67988,0.42324,1.69786,765.45,1.1
1943,0.42360,0.46821,0.84671,2.15114,1410.17,0.64
1944,0.40443,0.54875,0.45446,2.76385,1324.12,0.51
1945,0.67426,0.20397,0.76596,1.34225,855.939,2.1
1946,0.48536,0.71657,0.08090,2.04247,637.795,1.5
1947,0.29112,0.38043,0.63743,1.62026,1375.13,0.94
1948,0.16820,0.64373,0.86913,1.93212,919.602,0.61
1949,0.57396,0.43420,0.32029,2.47866,1339.86,0.97
1950,0.68521,0.53658,0.52659,1.15545,888.182,1.8
1951,0.35504,0.33564,0.22272,2.70260,1386.06,0.74
1952,0.34368,0.61579,0.28183,2.17187,1085.77,0.67
1953,0.67854,0.41057,0.95317,1.74966,851.509,1.8
1954,0.56538,0.51726,0.13868,2.88543,1360.22,0.96
1955,0.15493,0.30340,0.56505,1.46383,1370.02,0.59
1956,0.28579,0.57237,0.81950,1.02703,1231.5,1.7
1957,0.47534,0.23190,0.38550,2.57418,1380.7,12.8572
1958,0.66203,0.74881,0.70640,1.81151,546.796,5.72413
1959,0.39689,0.39976,0.02737,2.35805,1391.45,0.89
1960,0.41577,0.48036,0.66082,2.74445,1422.09,1.6
1961,0.60532,0.27296,0.11482,1.16611,1292.53,1.5
1962,0.49451,0.64766,0.79330,2.46788,951.152,0.35
1963,0.22938,0.44887,0.49233,1.88991,1383.46,0.84
1964,0.21131,0.71270,0.24910,1.57629,640.841,1.5
1965,0.54617,0.36583,0.55776,2.02957,1344.46,0.67
1966,0.73521,0.60504,0.35038,1.35478,722.997,9.46541
1967,0.32476,0.26671,0.90400,2.80770,1387.48,1.3
1968,0.31388,0.59483,0.08719,1.84248,1171.15,1.1
1969,0.72844,0.24362,0.64273,2.26457,610.098,1.2
1970,0.54013,0.69392,0.44912,1.12098,729.958,1.9
1971,0.19999,0.35132,0.75969,2.54270,1384.63,0.76
1972,0.25929,0.67075,0.50140,2.97938,850.788,0.35
1973,0.51916,0.45908,0.19852,1.43235,1362.95,0.71
1974,0.63099,0.49487,0.89338,2.20282,1135.53,0.66
1975,0.44554,0.29175,0.34546,1.65616,1381.94,0.69
1976,0.38946,0.72462,0.96384,1.26075,605.528,2.4
1977,0.64932,0.38849,0.28673,2.83922,1154.79,0.64
1978,0.46336,0.55680,0.62139,1.54523,1289.02,10.4916
1979,0.27792,0.21203,0.18931,2.12308,1367.77,0.97
1980,0.18141,0.52853,0.42866,2.43684,1353.52,0.9
1981,0.59595,0.32758,0.85312,1.98344,1213.42,1.8
1982,0.71014,0.63568,0.05501,2.65039,953.575,0.85
1983,0.37001,0.42615,0.72444,1.19760,1375.27,0.74
1984,0.37135,0.74318,0.01420,2.81470,613.31,0.43
1985,0.70622,0.40484,0.68558,1.26767,739.994,3.6
1986,0.59511,0.57585,0.40631,2.10066,1165.04,2.2
1987,0.18465,0.22896,0.83265,1.55400,1369.07,1.6
1988,0.27477,0.50946,0.58205,1.99030,1367.63,10.8738
1989,0.46433,0.31066,0.14802,2.41239,1379.73,0.63
1990,0.65307,0.61715,0.94385,1.20631,896.617,0.95
1991,0.38793,0.40975,0.26485,2.62804,1402.66,1.1
1992,0.44464,0.61066,0.91382,2.27338,1130.13,0.69
1993,0.63419,0.26162,0.36785,1.81998,1133.32,0.69
1994,0.52074,0.70923,0.54030,2.54945,722.744,0.48
1995,0.25561,0.36877,0.23930,1.09666,1364.4,1.2
1996,0.20386,0.65546,0.47103,1.40980,870.905,1.2
1997,0.53872,0.44160,0.77965,2.98826,1382.85,0.35
1998,0.72513,0.47900,0.12845,1.63179,974.571,2.4
1999,0.31468,0.27378,0.68211,2.20964,1380.7,1.7
2000,0.32168,0.49781,0.32464,1.17485,1349.85,1.4
2001,0.73623,0.28827,0.88021,2.72200,568.804,1.6
2002,0.54997,0.66566,0.21167,1.89685,854.788,13
2003,0.20983,0.46471,0.52221,2.44339,1400.33,0.79
2004,0.23074,0.69474,0.76903,2.00719,710.703,1.4
2005,0.49060,0.34995,0.46611,1.58498,1376.56,1.6
2006,0.60449,0.58757,0.62575,2.78326,1167.64,2.8
2007,0.41904,0.25142,0.07787,1.36166,1371.26,0.82
2008,0.40071,0.63274,0.74191,1.72533,1041.72,0.63
2009,0.66057,0.42962,0.06483,2.17861,1280.81,1.2
2010,0.47198,0.53362,0.84332,1.44134,1342.37,1.5
2011,0.28653,0.32196,0.41120,2.89425,1385.87,1.4
2012,0.15400,0.55598,0.17566,2.58098,1307.23,5.3
2013,0.56855,0.21338,0.60009,1.00265,1285.67,0.8
2014,0.68011,0.73189,0.30801,2.36694,634.564,0.43
2015,0.33997,0.38069,0.97747,1.78897,1385.83,0.6
2016,0.34882,0.56672,0.54656,1.31975,1250.32,1.1
2017,0.69364,0.21983,0.24463,2.77266,919.608,2.3
2018,0.57961,0.73405,0.90851,1.59594,604.309,1.2
2019,0.16037,0.39571,0.36155,2.04922,1382.64,0.93
2020,0.29906,0.62629,0.10329,2.48754,1044.72,0.62
2021,0.47982,0.41888,0.65788,1.90957,1395.82,1.1
2022,0.66564,0.51859,0.49524,2.70940,1082.77,2.3
2023,0.41046,0.31979,0.80486,1.13107,1388.9,0.85
2024,0.42909,0.70118,0.38195,1.76842,691.036,1.4
2025,0.60985,0.36071,0.80737,2.31496,1174.68,0.93
2026,0.49815,0.60261,0.03953,1.05426,1122.9,2.9
2027,0.24297,0.25357,0.70991,2.60141,1378.11,1.3
2028,0.21649,0.48705,0.94930,2.91264,1412.34,0.96
2029,0.56132,0.28184,0.27123,1.49104,1322.13,0.91
2030,0.74947,0.66352,0.57563,2.12878,635.188,0.75
2031,0.33023,0.44966,0.14259,1.70657,1380.15,1.6
2032,0.30844,0.67479,0.86369,2.67786,822.901,1.4
2033,0.71421,0.47383,0.43257,1.22507,776.075,3.1
2034,0.52503,0.50694,0.72057,2.39399,1371.47,1.9
2035,0.19485,0.29740,0.04441,1.94059,1373.03,0.65
2036,0.24572,0.57843,0.29888,1.50239,1205.31,0.69
2037,0.51555,0.24229,0.96736,2.08024,1372.43,0.81
2038,0.62651,0.68561,0.18576,1.28822,734.966,1.2
2039,0.43227,0.34083,0.60927,2.86668,1403.15,1.5
2040,0.37586,0.54167,0.20144,2.22223,1322.55,1.1
2041,0.64568,0.33001,0.51296,1.67557,1053.24,1.8
2042,0.45884,0.64079,0.33394,2.94411,972.443,0.79
2043,0.26460,0.43768,0.89043,1.39708,1372.66,1.6
2044,0.17594,0.72384,0.64724,1.08570,597.751,2.7
2045,0.58169,0.37263,0.09836,2.50742,1348.99,0.89
2046,0.69500,0.54792,0.74849,1.86189,843.823,1.3
2047,0.36482,0.20533,0.44465,2.28398,1377.26,0.69
