,SigC800,SigBr730,EpsC800,EpsBr730,density,density_err
1797,0.27851,0.50530,0.74975,1.56845,1288.95,2.4
1798,0.54914,0.39631,0.16215,2.68579,1315.07,1.2
1799,0.58521,0.68943,0.84794,2.08690,776.655,0.34
1800,0.23710,0.31718,0.24115,1.15690,1336.19,1.9
1801,0.31054,0.55172,0.63451,2.56793,1222.24,3.9
1802,0.65837,0.45553,0.27654,1.68533,1041.31,0.38
1803,0.74371,0.53392,0.04371,1.79307,1021.13,0.82
1804,0.37918,0.36792,0.92224,2.95732,1357.34,2.4
1805,0.15146,0.67070,0.44281,1.29831,767.455,0.79
1806,0.51569,0.23078,0.59017,2.44641,1301.74,1.3
1807,0.48923,0.65131,0.20985,1.52272,849.734,0.71
1808,0.17847,0.21575,0.81664,2.73348,1336.02,1.2
1809,0.40651,0.51457,0.30844,1.00994,1281.79,1.9
1810,0.71700,0.35294,0.66640,2.23679,641.814,1.2
1811,0.64773,0.56674,0.89086,2.34731,957.005,0.63
1812,0.32055,0.47492,0.01233,1.40229,1309.99,2.4
1813,0.24744,0.70443,0.62192,2.87382,718.335,0.052
1814,0.57431,0.33653,0.47456,1.88146,1234.88,0.83
1815,0.54132,0.49028,0.51541,1.34388,1264.34,0.48
1816,0.28696,0.37693,0.38713,2.39889,1346.97,1.2
1817,0.36380,0.62840,0.98150,1.87237,949.901,0.54
1818,0.61789,0.23897,0.11439,2.87998,1215.76,1.1
1819,0.67990,0.74946,0.33986,2.52028,579.619,9.7
1820,0.44661,0.29234,0.68628,1.73103,1341.92,0.83
1821,0.22465,0.61201,0.19342,2.00943,1045.41,15
1822,0.45762,0.42881,0.78101,1.23632,1322.11,2.9
1823,0.46679,0.72377,0.64218,1.91151,610.902,0.49
1824,0.21492,0.28285,0.26890,2.84102,1349.53,0.84
1825,0.43803,0.58605,0.85558,1.42975,1138.84,0.35
1826,0.69021,0.42120,0.23348,2.31284,938.437,1.5
1827,0.60889,0.49952,0.46577,2.20461,1170.46,0.4
1828,0.37341,0.40233,0.56718,1.04085,1337.07,1.6
1829,0.29537,0.63630,0.06670,2.70011,946.665,0.42
1830,0.53112,0.26518,0.89929,1.55151,1286.15,0.58
1831,0.56573,0.55830,0.09065,1.20509,1181.25,0.32
1832,0.25775,0.44817,0.94244,2.04134,1330.41,1.3
1833,0.32972,0.69573,0.42655,1.70257,685.003,0.38
1834,0.63801,0.31167,0.53951,2.55393,1006.01,0.75
1835,0.72541,0.67780,0.77270,2.91298,727.483,0.28
1836,0.39632,0.22390,0.13917,1.84248,1338.94,0.58
1837,0.16948,0.53972,0.74113,2.43314,1241.91,5.5
1838,0.49884,0.36190,0.34878,1.31628,1316.77,1.3
1839,0.50724,0.52463,0.97383,2.65404,1255.97,13
1840,0.16162,0.34257,0.12203,1.59953,1339.96,1.4
1841,0.38821,0.66275,0.50777,2.12580,857.122,0.55
1842,0.73414,0.20462,0.39480,1.11770,581.133,2.7
1843,0.66692,0.71504,0.17047,1.47789,602.52,0.31
1844,0.30019,0.32675,0.80400,2.26665,1351.69,1.5
1845,0.22796,0.57760,0.31688,1.98849,1149.68,0.63
1846,0.59497,0.46323,0.70924,2.76209,1205.96,0.73
1847,0.55817,0.61698,0.30077,2.47936,1036.37,2.2
1848,0.26894,0.25009,0.67404,1.26811,1339.5,1.2
1849,0.34666,0.48023,0.20221,2.99189,1356.57,0.65
1850,0.63619,0.38727,0.82431,1.76553,988.373,0.97
1851,0.70027,0.60115,0.59896,1.65452,760.565,0.79
1852,0.42743,0.44052,0.49754,2.60003,1331.62,8.5
1853,0.20399,0.73882,0.86787,1.12826,538.063,1.3
1854,0.47710,0.30213,0.03528,2.12012,1343.7,0.89
1855,0.47304,0.63274,0.91533,1.25439,953.467,0.94
1856,0.19993,0.26050,0.05205,2.49692,1343.29,24.1324
1857,0.42212,0.49453,0.58325,1.77531,1295.97,3.8
1858,0.69495,0.39836,0.45115,2.97044,813.733,0.66
1859,0.63096,0.58201,0.24859,2.60977,1049.51,0.4
1860,0.34142,0.41600,0.84000,1.63300,1340.76,1.8
1861,0.26480,0.71930,0.28398,2.10649,619.512,0.29
1862,0.55403,0.27937,0.62657,1.14586,1252.05,0.88
1863,0.59910,0.53597,0.36334,1.61316,1155.57,14.3941
1864,0.23210,0.35715,0.72512,2.63644,1349.05,1.4
1865,0.30543,0.67288,0.15376,1.10796,760.227,0.73
1866,0.67216,0.22014,0.75672,2.14732,798.719,0.37
1867,0.73945,0.69149,0.55506,2.25687,607.95,0.47
1868,0.39351,0.30641,0.41153,1.49933,1345.77,1.9
1869,0.16569,0.55390,0.95795,2.77580,1212.95,5.5
1870,0.51131,0.44489,0.07560,1.97093,1321.02,1.7
1871,0.50291,0.57329,0.69374,2.05895,1165.96,0.49
1872,0.17355,0.45992,0.33194,1.19144,1314.15,2.2
1873,0.40163,0.71084,0.78847,2.53242,702.059,0.28
1874,0.73071,0.32139,0.18551,1.71230,716.749,1.1
1875,0.64325,0.65786,0.38023,1.82102,782.777,0.76
1876,0.33496,0.20075,0.52376,2.92279,1346.05,0.77
1877,0.26189,0.52097,0.10749,1.33382,1272.32,0.72
1878,0.56986,0.33780,0.98985,2.41944,1225.35,0.76
1879,0.52698,0.73432,0.02019,2.82348,635.985,0.099
1880,0.29122,0.29875,0.88346,1.92521,1348.65,0.69
1881,0.36818,0.59701,0.48242,2.33430,1109.07,16
1882,0.60366,0.43536,0.61452,1.41994,1144.19,0.51
1883,0.68490,0.47514,0.80823,1.06235,778.436,0.37
1884,0.43272,0.38333,0.21681,2.19488,1342.03,1.3
1885,0.21086,0.61340,0.65799,1.53390,1004.49,0.49
1886,0.46273,0.24552,0.31540,2.71375,1336.92,1.7
1887,0.45238,0.50163,0.14609,2.38916,1285.08,14
1888,0.21941,0.39148,0.76436,1.36539,1335.77,1.2
1889,0.44248,0.63855,0.35569,2.89363,958.027,0.25
1890,0.67577,0.25447,0.73279,1.85475,789.59,0.84
1891,0.61382,0.72588,0.93500,1.74472,615.285,0.58
1892,0.35973,0.27200,0.09858,2.50274,1345.53,1.6
1893,0.28165,0.58830,0.53208,1.22652,1116.66,0.84
1894,0.53601,0.41049,0.43448,2.03090,1300.55,21.0278
1895,0.57963,0.66710,0.57558,2.74329,836.236,0.21
1896,0.25276,0.22616,0.45879,1.50125,1339.09,0.87
1897,0.32461,0.52887,0.90769,2.22310,1259.18,6.9
1898,0.65179,0.36401,0.05972,1.02748,1207.13,0.76
1899,0.72114,0.54760,0.26103,1.38864,778.867,1.2
1900,0.41066,0.45043,0.64956,2.36493,1336.66,5.7
1901,0.18370,0.68488,0.22560,1.89119,723.525,0.59
1902,0.49446,0.31378,0.86296,2.85231,1331.73,2.3
1903,0.52092,0.69997,0.49009,1.17835,677.495,0.44
1904,0.15669,0.33310,0.60688,2.07711,1345.88,1.6
1905,0.38332,0.56265,0.02783,1.66778,1196.1,0.36
1906,0.74786,0.46970,0.87579,2.58165,582.191,0.99
1907,0.66243,0.50956,0.68094,2.93972,969.852,0.79
1908,0.31460,0.34892,0.29242,1.80671,1342.28,1.3
1909,0.24241,0.64781,0.83121,2.46793,916.836,0.42
1910,0.59052,0.21110,0.19385,1.28857,1227.56,0.67
1911,0.54383,0.60762,0.79614,1.93922,1028.84,0.24
1912,0.27321,0.42558,0.17786,2.80624,1340.79,1.6
1913,0.35103,0.74517,0.70138,1.46551,534.53,0.67
1914,0.62197,0.28706,0.32427,2.28611,1118.18,1.1
1915,0.70526,0.62345,0.13045,2.17691,851.014,0.79
1916,0.41353,0.23515,0.96687,1.07563,1344.24,1.2
1917,0.19020,0.48658,0.40322,2.66435,1309.94,14
1918,0.48221,0.37220,0.50080,1.57824,1324.77,1.2
1919,0.47903,0.69635,0.10558,2.57493,747.625,0.15
1920,0.18980,0.30798,0.98417,1.67669,1342.77,0.73
1921,0.41642,0.55984,0.38218,2.07992,1208.9,1.5
1922,0.70596,0.44539,0.52960,1.16553,719.216,1.1
1923,0.61995,0.54299,0.78647,1.30504,1035.84,0.43
1924,0.34712,0.36088,0.17974,2.43754,1347.59,1.2
1925,0.27493,0.68097,0.69554,1.78632,736.621,0.55
1926,0.54804,0.22279,0.33763,2.96621,1275.4,0.61
1927,0.58631,0.58252,0.65616,2.30845,1076.28,0.93
1928,0.24069,0.42195,0.30968,1.44097,1328.67,0.97
1929,0.31851,0.72088,0.81026,2.78781,672.33,0.053
1930,0.66445,0.28423,0.22260,1.96766,994.393,0.43
1931,0.74716,0.63540,0.48049,1.57738,617.259,0.69
1932,0.38043,0.26859,0.60871,2.67912,1352.83,1.9
1933,0.15710,0.49825,0.02206,1.08039,1294.56,1.1
1934,0.52410,0.40537,0.88910,2.16604,1306.94,1.5
1935,0.49486,0.48323,0.27841,1.86366,1306.19,2.5
1936,0.18689,0.38599,0.62489,2.88692,1345.38,2.8
1937,0.40996,0.62041,0.25447,1.35257,981.359,0.81
1938,0.71825,0.24924,0.84212,2.39197,610.465,1.9
1939,0.65571,0.74026,0.57729,2.00050,565,0.44
1940,0.32663,0.29925,0.44908,1.24300,1341.66,22.7525
1941,0.24855,0.60187,0.92088,2.52923,1155.26,1.8
1942,0.57790,0.43694,0.05384,1.72434,1301.21,1.8
1943,0.53773,0.66159,0.95243,1.00295,842.976,0.46
1944,0.28586,0.20777,0.07384,2.24544,1338.63,1.4
1945,0.35772,0.52363,0.56099,1.52970,1270.67,3.5
1946,0.60990,0.34589,0.41357,2.72485,1159.66,16.1033
1947,0.67866,0.57487,0.14784,2.86708,1027.46,0.64
1948,0.44318,0.46479,0.75458,1.89034,1325.39,5.7
1949,0.21622,0.71134,0.36893,2.35406,700.942,0.2
1950,0.45198,0.32733,0.72684,1.39340,1339.25,1.3
1951,0.46101,0.54817,0.83321,1.69362,1241.81,1.1
1952,0.20665,0.45630,0.19962,2.56062,1322.88,3.7
1953,0.43473,0.68652,0.67914,1.21403,722.724,0.9
1954,0.68882,0.31858,0.28673,2.03466,847.943,17.4955
1955,0.60077,0.66982,0.02973,2.42445,822.53,0.26
1956,0.36748,0.23418,0.88146,1.32320,1345.83,2.3
1957,0.29441,0.53266,0.48813,2.92168,1209.13,8.7
1958,0.52738,0.37095,0.60104,1.83555,1302.54,1.1
1959,0.56946,0.73068,0.40514,1.42299,581.077,0.34
1960,0.25870,0.27364,0.50661,2.32172,1345.35,1.7
1961,0.33566,0.59418,0.12857,1.91825,1085.89,0.52
1962,0.64614,0.41107,0.96122,2.83215,962.372,0.51
1963,0.72679,0.50858,0.70321,2.69313,698.256,0.54
1964,0.39961,0.39528,0.32999,1.56014,1338.38,2.2
1965,0.17775,0.64657,0.79411,2.21160,914.235,1.3
1966,0.50463,0.25719,0.17207,1.03220,1315.01,1.1
1967,0.51552,0.62725,0.53803,2.99864,992.129,0.35
1968,0.16741,0.24210,0.43655,1.75664,1338.3,1.4
1969,0.38960,0.48930,0.92944,2.47262,1300.16,14
1970,0.73743,0.38022,0.09679,1.27698,834.724,1.3
1971,0.67286,0.60926,0.36126,1.13524,834.396,1.1
1972,0.30832,0.43038,0.73448,2.11149,1335.94,3.9
1973,0.23169,0.74574,0.14020,1.64752,536.658,0.51
1974,0.59592,0.29294,0.76225,2.60867,1144.18,0.46
1975,0.55721,0.51758,0.23152,2.13475,1255.42,1.7
1976,0.26520,0.35164,0.86511,1.11101,1335.4,1.3
1977,0.33853,0.65476,0.25543,2.64511,873.579,0.45
1978,0.63026,0.21489,0.64785,1.60620,999.633,15.896
1979,0.69697,0.70584,0.91321,1.99718,626.096,0.3
1980,0.42603,0.33367,0.06148,2.75517,1350.88,1.4
1981,0.19821,0.56745,0.56965,1.46918,1183.09,0.36
1982,0.46883,0.47135,0.45675,2.27359,1303.38,5.7
1983,0.47414,0.52798,0.61615,1.10122,1264.58,2.1
1984,0.20351,0.36742,0.47256,2.15619,1346.09,0.56
1985,0.43010,0.66583,0.89654,1.61991,803.781,0.3
1986,0.70104,0.22920,0.01413,2.62755,1232.62,0.76
1987,0.63440,0.68134,0.30277,2.76880,782.931,0.71
1988,0.34267,0.31452,0.66450,1.97958,1348.68,25.2707
1989,0.27045,0.54470,0.21569,2.26385,1237.56,1.2
1990,0.56245,0.45181,0.81859,1.49070,1244.31,0.96
1991,0.59069,0.64181,0.18761,1.76638,870.497,0.42
1992,0.22646,0.25346,0.77909,2.97712,1348.49,1.7
1993,0.30418,0.50480,0.34551,1.26334,1289.48,1.1
1994,0.66871,0.39036,0.68816,2.49023,872.05,0.96
1995,0.73337,0.58893,0.97578,2.09778,653.358,0.44
1996,0.38554,0.40681,0.11256,1.15280,1329.57,0.93
1997,0.16210,0.72742,0.52120,2.61846,661.683,0.11
1998,0.51021,0.26922,0.38916,1.62608,1306.8,0.89
1999,0.49931,0.74244,0.74768,2.34323,616.528,0.2
2000,0.17244,0.28861,0.15620,1.41327,1340.07,1.2
2001,0.39555,0.60391,0.71993,2.81453,1121.44,0.64
2002,0.72274,0.42616,0.37729,1.93190,701.156,0.66
2003,0.64200,0.48541,0.08129,1.54260,1210.13,0.79
2004,0.33152,0.37535,0.94451,2.70682,1355.92,2.2
2005,0.25347,0.62246,0.42102,1.05366,978.053,0.92
2006,0.56423,0.23846,0.55307,2.20180,1235.44,0.47
2007,0.53263,0.56409,0.44067,2.53915,1181.77,0.5
2008,0.29965,0.46683,0.58425,1.70343,1317.01,3.5
2009,0.37161,0.70070,0.04543,2.05220,674.656,0.57
2010,0.60490,0.32952,0.92784,1.20033,1091.96,0.69
2011,0.69289,0.65081,0.63275,1.34082,705.432,0.51
2012,0.43880,0.20981,0.27102,2.41080,1334.55,1.4
2013,0.21196,0.51299,0.84998,1.81404,1273.6,2.5
2014,0.46632,0.34807,0.24708,2.93142,1342.24,1.5
2015,0.45612,0.67616,0.32255,2.23179,816.766,0.35
2016,0.22037,0.21910,0.71114,1.02056,1335.46,1.3
2017,0.44841,0.53915,0.16463,2.73458,1241.49,11
2018,0.68389,0.35602,0.80205,1.50819,760.979,1.1
2019,0.61522,0.55451,0.51353,1.90014,1081.71,0.71
2020,0.36303,0.44122,0.39680,2.84562,1344.46,7.9
2021,0.28992,0.69301,0.96814,1.37971,688.585,0.65
2022,0.54179,0.30364,0.12023,2.37160,1310.48,1.3
2023,0.57383,0.49364,0.87359,2.90061,1246.06,1.5
2024,0.24448,0.40176,0.03711,1.84613,1334.78,26.3069
2025,0.32132,0.63150,0.59317,2.38216,978.868,0.44
2026,0.65040,0.26353,0.49552,1.37403,940.777,0.5
2027,0.71301,0.71575,0.20802,1.23327,564.301,1.1
2028,0.40472,0.28013,0.82623,2.02201,1353.78,0.77
2029,0.18275,0.57910,0.29512,1.73798,1142.68,0.8
2030,0.49073,0.41741,0.67217,2.51162,1331.9,2.6
2031,0.51997,0.59843,0.06838,1.45852,1065.7,0.55
2032,0.15297,0.43250,0.90486,2.29474,1333.93,5.1
2033,0.37519,0.73503,0.46365,1.94621,574.313,0.4
2034,0.74192,0.29518,0.56130,2.79759,545.002,0.65
2035,0.65914,0.61641,0.85765,2.65760,936.926,0.85
2036,0.31321,0.24422,0.23944,1.58713,1337.53,1.8
2037,0.23662,0.47859,0.64039,2.18364,1308.63,7.8
2038,0.58224,0.38247,0.26335,1.06675,1237.66,0.4
2039,0.55210,0.70809,0.74289,1.65909,662.318,0.74
2040,0.27899,0.32296,0.35430,2.58857,1345.59,26.03
2041,0.35243,0.56957,0.77066,1.18706,1187.76,1.3
2042,0.62526,0.46051,0.13324,2.07018,1228.51,0.81
2043,0.71120,0.51983,0.42869,2.45898,808.971,0.66
2044,0.42166,0.34093,0.54543,1.29526,1340.9,1.4
2045,0.19394,0.65688,0.08894,2.94865,880.256,0.13
2046,0.48317,0.20405,0.93684,1.80003,1323.01,1.3
